,ydata,freqs,yf_old,yf_filter
4946,3.15585,,(0.13327396008021686-0.003235618690900499j),(1e-10+0j)
4947,2.9973,,(-0.04378079895013118+0.06383338051805076j),(1e-10+0j)
4948,2.8433,,(-0.02158236057524926-0.14675323813576271j),(1e-10+0j)
4949,2.6771,,(0.06371387764463494+0.1399409805028906j),(1e-10+0j)
4950,2.5117,,(-0.10258798163673331-0.08948375349510582j),(1e-10+0j)
4951,2.33214,,(0.08898600992056674+0.05162631608545705j),(1e-10+0j)
4952,2.14645,,(-0.03670990081357041-0.02085185896507176j),(1e-10+0j)
4953,1.95491,,(0.08148135656265929-0.02674018392521932j),(1e-10+0j)
4954,1.7555,,(-0.14421364785550556+0.06595430331765656j),(1e-10+0j)
4955,1.55363,,(0.033571456860838234-0.01749911308394518j),(1e-10+0j)
4956,1.33754,,(0.13523798228207595-0.05461653823650228j),(1e-10+0j)
4957,1.13012,,(-0.1493648588324733+0.07150252848885788j),(1e-10+0j)
4958,0.92356,,(0.042957541334525756-0.07711535737599488j),(1e-10+0j)
4959,0.71057,,(0.11699089859814302+0.08687356556138466j),(1e-10+0j)
4960,0.49181,,(-0.18366011742228683-0.12301411221398584j),(1e-10+0j)
4961,0.27883,,(0.06481131886733424+0.14360666539888864j),(1e-10+0j)
4962,0.05523,,(0.0031362283321825224-0.08543276368637065j),(1e-10+0j)
4963,-0.17313,,(0.058477696658263134+0.0009813048429111182j),(1e-10+0j)
4964,-0.38698,,(-0.07493958642761567+0.017452602861271888j),(1e-10+0j)
4965,-0.60047,,(0.006761834385569251+0.03574086039517631j),(1e-10+0j)
4966,-0.81562,,(0.029594953614036607-0.07559783836056924j),(1e-10+0j)
4967,-1.03351,,(-0.002113562315466541+0.03579795374029543j),(1e-10+0j)
4968,-1.24029,,(-0.02732947190664525+0.0485450021970755j),(1e-10+0j)
4969,-1.44901,,(0.04250356590411025-0.04683389996937556j),(1e-10+0j)
4970,-1.65803,,(-0.039475344908991974-0.023912797954238625j),(1e-10+0j)
4971,-1.86459,,(0.0325176236838419+0.04162672074176815j),(1e-10+0j)
4972,-2.05721,,(-0.01275370521378344-0.024814865016044702j),(1e-10+0j)
4973,-2.2455,,(-0.04286097684766209+0.06077712794112629j),(1e-10+0j)
4974,-2.43315,,(0.07544456630513446-0.1119874200934112j),(1e-10+0j)
4975,-2.60837,,(-0.08546701619483019+0.1267208647078542j),(1e-10+0j)
4976,-2.77847,,(0.08042960619525666-0.11961860608472491j),(1e-10+0j)
4977,-2.94315,,(-0.027188153894692618+0.04049783216354082j),(1e-10+0j)
4978,-3.10921,,(-0.01786799668027214+0.06018852885730483j),(1e-10+0j)
4979,-3.26147,,(0.07966427752057617-0.07533271250616386j),(1e-10+0j)
4980,-3.39923,,(-0.15285207701958148+0.008144013335355773j),(1e-10+0j)
4981,-3.53467,,(0.11180341785116132+0.07927959916708549j),(1e-10+0j)
4982,-3.65373,,(0.027407860654029503-0.1087523687644157j),(1e-10+0j)
4983,-3.77336,,(-0.13381054274408288+0.0634716434320354j),(1e-10+0j)
4984,-3.88779,,(0.11992663935137171+0.012000255939746712j),(1e-10+0j)
4985,-3.98584,,(-0.07831437095160822-0.040916836268682685j),(1e-10+0j)
4986,-4.06814,,(0.12939614118324883-0.04663793507279458j),(1e-10+0j)
4987,-4.14669,,(-0.18309049186123577+0.19646769377425666j),(1e-10+0j)
4988,-4.21795,,(0.18003594772291476-0.2830125575418452j),(1e-10+0j)
4989,-4.26936,,(-0.1118569258986127+0.24994674311253418j),(1e-10+0j)
4990,-4.30762,,(0.002261283658420321-0.13175759533815665j),(1e-10+0j)
4991,-4.34517,,(0.012419729669757296+0.013546649506250383j),(1e-10+0j)
4992,-4.36899,,(-0.024521745056081998+0.03926139562010876j),(1e-10+0j)
4993,-4.37701,,(0.101995882254284-0.030582670215655496j),(1e-10+0j)
4994,-4.37939,,(-0.085455061306273+0.004949401571359938j),(1e-10+0j)
4995,-4.36495,,(-0.023787610724556013-0.019311232860625915j),(1e-10+0j)
4996,-4.33708,,(0.08066105589802497+0.047270434090849967j),(1e-10+0j)
4997,-4.30279,,(-0.0028897543938514597+0.000346145573317469j),(1e-10+0j)
4998,-4.26228,,(-0.12604503058782857-0.05941265033280792j),(1e-10+0j)
4999,-4.21564,,(0.14020927782033052+0.04559992053086269j),(1e-10+0j)
5000,-4.1485,,(-0.0995377596900954+0j),(1e-10+0j)
5001,-4.07002,,,
5002,-3.98425,,,
5003,-3.89415,,,
5004,-3.7883,,,
5005,-3.67113,,,
5006,-3.53539,,,
5007,-3.41013,,,
5008,-3.27555,,,
5009,-3.12018,,,
5010,-2.95738,,,
5011,-2.78988,,,
5012,-2.61826,,,
5013,-2.44405,,,
5014,-2.26774,,,
5015,-2.07411,,,
5016,-1.87643,,,
5017,-1.67998,,,
5018,-1.47977,,,
5019,-1.26881,,,
5020,-1.05243,,,
5021,-0.84197,,,
5022,-0.62841,,,
5023,-0.41037,,,
5024,-0.19277,,,
5025,0.02368,,,
5026,0.23623,,,
5027,0.45954,,,
5028,0.67462,,,
5029,0.89641,,,
5030,1.11171,,,
5031,1.32368,,,
5032,1.52157,,,
5033,1.72763,,,
5034,1.92227,,,
5035,2.11547,,,
5036,2.30391,,,
5037,2.4917,,,
5038,2.6688,,,
5039,2.8306,,,
5040,2.99246,,,
5041,3.15325,,,
5042,3.30183,,,
5043,3.4346,,,
5044,3.56045,,,
5045,3.67567,,,
5046,3.78469,,,
5047,3.89147,,,
5048,3.98685,,,
5049,4.07789,,,
5050,4.15565,,,
5051,4.21774,,,
5052,4.26214,,,
5053,4.29622,,,
5054,4.32575,,,
5055,4.33564,,,
5056,4.343,,,
5057,4.33954,,,
5058,4.32733,,,
5059,4.30257,,,
5060,4.27131,,,
5061,4.22301,,,
5062,4.15594,,,
5063,4.07876,,,
5064,3.99999,,,
5065,3.90678,,,
5066,3.79985,,,
5067,3.68542,,,
5068,3.56225,,,
5069,3.43569,,,
5070,3.29714,,,
5071,3.1487,,,
5072,3.00142,,,
5073,2.85009,,,
5074,2.68656,,,
5075,2.50982,,,
5076,2.32247,,,
5077,2.13576,,,
5078,1.94761,,,
5079,1.75145,,,
5080,1.54164,,,
5081,1.33862,,,
5082,1.1338,,,
5083,0.91627,,,
5084,0.7014,,,
5085,0.49124,,,
5086,0.27565,,,
5087,0.05798,,,
5088,-0.16086,,,
5089,-0.3846,,,
5090,-0.60379,,,
5091,-0.81475,,,
5092,-1.03034,,,
5093,-1.24339,,,
5094,-1.45335,,,
5095,-1.65723,,,
5096,-1.85397,,,
5097,-2.05079,,,
5098,-2.24586,,,
5099,-2.42968,,,
5100,-2.61703,,,
5101,-2.78612,,,
5102,-2.9451,,,
5103,-3.09867,,,
5104,-3.25548,,,
5105,-3.40175,,,
5106,-3.53467,,,
5107,-3.65791,,,
5108,-3.77957,,,
5109,-3.88252,,,
5110,-3.99089,,,
5111,-4.08179,,,
5112,-4.15976,,,
5113,-4.21109,,,
5114,-4.26705,,,
5115,-4.30914,,,
5116,-4.34105,,,
5117,-4.36134,,,
5118,-4.3747,,,
5119,-4.38228,,,
5120,-4.37072,,,
5121,-4.34509,,,
5122,-4.31159,,,
5123,-4.26113,,,
5124,-4.20828,,,
5125,-4.14778,,,
5126,-4.0763,,,
5127,-3.9867,,,
5128,-3.8831,,,
5129,-3.77783,,,
5130,-3.65907,,,
5131,-3.53424,,,
5132,-3.40594,,,
5133,-3.25671,,,
5134,-3.10343,,,
5135,-2.95665,,,
5136,-2.79948,,,
5137,-2.6301,,,
5138,-2.45069,,,
5139,-2.27474,,,
5140,-2.08284,,,
5141,-1.88502,,,
5142,-1.68359,,,
5143,-1.47811,,,
5144,-1.26859,,,
5145,-1.06174,,,
5146,-0.84587,,,
5147,-0.62812,,,
5148,-0.40431,,,
5149,-0.18757,,,
5150,0.02433,,,
5151,0.24222,,,
5152,0.4607,,,
5153,0.67606,,,
5154,0.88832,,,
5155,1.09784,,,
5156,1.30881,,,
5157,1.51941,,,
5158,1.72474,,,
5159,1.92076,,,
5160,2.11591,,,
5161,2.29972,,,
5162,2.4774,,,
5163,2.66014,,,
5164,2.83218,,,
5165,2.9942,,,
5166,3.1482,,,
5167,3.30407,,,
5168,3.4406,,,
5169,3.57156,,,
5170,3.69661,,,
5171,3.80686,,,
5172,3.9083,,,
5173,3.99898,,,
5174,4.07471,,,
5175,4.14041,,,
5176,4.19803,,,
5177,4.24828,,,
5178,4.29095,,,
5179,4.32481,,,
5180,4.34589,,,
5181,4.35491,,,
5182,4.34661,,,
5183,4.3264,,,
5184,4.30546,,,
5185,4.27196,,,
5186,4.21911,,,
5187,4.1477,,,
5188,4.07601,,,
5189,3.9927,,,
5190,3.9018,,,
5191,3.79682,,,
5192,3.68766,,,
5193,3.5733,,,
5194,3.4419,,,
5195,3.29461,,,
5196,3.15498,,,
5197,3.00748,,,
5198,2.84691,,,
5199,2.67588,,,
5200,2.50043,,,
5201,2.31806,,,
5202,2.13338,,,
5203,1.94162,,,
5204,1.74532,,,
5205,1.54706,,,
5206,1.34202,,,
5207,1.13358,,,
5208,0.92298,,,
5209,0.71202,,,
5210,0.49672,,,
5211,0.27233,,,
5212,0.05234,,,
5213,-0.15422,,,
5214,-0.36922,,,
5215,-0.59556,,,
5216,-0.81475,,,
5217,-1.02796,,,
5218,-1.24708,,,
5219,-1.44851,,,
5220,-1.65189,,,
5221,-1.85289,,,
5222,-2.05288,,,
5223,-2.24854,,,
5224,-2.4369,,,
5225,-2.61891,,,
5226,-2.78915,,,
5227,-2.95124,,,
5228,-3.10986,,,
5229,-3.2583,,,
5230,-3.40746,,,
5231,-3.54767,,,
5232,-3.67004,,,
5233,-3.77921,,,
5234,-3.89357,,,
5235,-3.98858,,,
5236,-4.07421,,,
5237,-4.14092,,,
5238,-4.20308,,,
5239,-4.2586,,,
5240,-4.30445,,,
5241,-4.33448,,,
5242,-4.36127,,,
5243,-4.3747,,,
5244,-4.37722,,,
5245,-4.36343,,,
5246,-4.34502,,,
5247,-4.30589,,,
5248,-4.26474,,,
5249,-4.21131,,,
5250,-4.15269,,,
5251,-4.07269,,,
5252,-3.99089,,,
5253,-3.9005,,,
5254,-3.79292,,,
5255,-3.67762,,,
5256,-3.55236,,,
5257,-3.41721,,,
5258,-3.27137,,,
5259,-3.11773,,,
5260,-2.95817,,,
5261,-2.79529,,,
5262,-2.62534,,,
5263,-2.4491,,,
5264,-2.26045,,,
5265,-2.06479,,,
5266,-1.8757,,,
5267,-1.6786,,,
5268,-1.47955,,,
5269,-1.27487,,,
5270,-1.06362,,,
5271,-0.8458,,,
5272,-0.63152,,,
5273,-0.41485,,,
5274,-0.19436,,,
5275,0.0205,,,
5276,0.23349,,,
5277,0.45167,,,
5278,0.66884,,,
5279,0.8889,,,
5280,1.10831,,,
5281,1.32245,,,
5282,1.53031,,,
5283,1.72878,,,
5284,1.93115,,,
5285,2.12168,,,
5286,2.30073,,,
5287,2.4852,,,
5288,2.66476,,,
5289,2.84258,,,
5290,3.00149,,,
5291,3.15224,,,
5292,3.29237,,,
5293,3.43374,,,
5294,3.55907,,,
5295,3.68066,,,
5296,3.78715,,,
5297,3.89667,,,
5298,3.98995,,,
5299,4.06432,,,
5300,4.13478,,,
5301,4.19889,,,
5302,4.25239,,,
5303,4.29484,,,
5304,4.32329,,,
5305,4.3386,,,
5306,4.34141,,,
5307,4.34459,,,
5308,4.33318,,,
5309,4.30437,,,
5310,4.26026,,,
5311,4.20662,,,
5312,4.14835,,,
5313,4.07702,,,
5314,3.99587,,,
5315,3.90808,,,
5316,3.81148,,,
5317,3.70282,,,
5318,3.57691,,,
5319,3.45078,,,
5320,3.31396,,,
5321,3.16393,,,
5322,3.01694,,,
5323,2.85883,,,
5324,2.68353,,,
5325,2.50383,,,
5326,2.31474,,,
5327,2.1323,,,
5328,1.94516,,,
5329,1.74676,,,
5330,1.5472,,,
5331,1.33833,,,
5332,1.13127,,,
5333,0.92305,,,
5334,0.70552,,,
5335,0.48842,,,
5336,0.2719,,,
5337,0.05458,,,
5338,-0.16346,,,
5339,-0.37991,,,
5340,-0.59794,,,
5341,-0.81309,,,
5342,-1.02449,,,
5343,-1.23849,,,
5344,-1.45104,,,
5345,-1.65319,,,
5346,-1.84668,,,
5347,-2.04985,,,
5348,-2.24355,,,
5349,-2.43358,,,
5350,-2.61444,,,
5351,-2.78605,,,
5352,-2.95398,,,
5353,-3.1108,,,
5354,-3.26212,,,
5355,-3.40269,,,
5356,-3.53518,,,
5357,-3.66614,,,
5358,-3.78188,,,
5359,-3.88859,,,
5360,-3.98266,,,
5361,-4.06692,,,
5362,-4.13789,,,
5363,-4.20243,,,
5364,-4.2521,,,
5365,-4.30502,,,
5366,-4.34834,,,
5367,-4.37412,,,
5368,-4.38321,,,
5369,-4.38791,,,
5370,-4.37397,,,
5371,-4.34993,,,
5372,-4.31347,,,
5373,-4.26467,,,
5374,-4.21001,,,
5375,-4.14128,,,
5376,-4.06417,,,
5377,-3.97501,,,
5378,-3.88808,,,
5379,-3.78361,,,
5380,-3.67026,,,
5381,-3.5416,,,
5382,-3.4089,,,
5383,-3.26653,,,
5384,-3.11953,,,
5385,-2.9586,,,
5386,-2.80345,,,
5387,-2.63689,,,
5388,-2.45372,,,
5389,-2.26839,,,
5390,-2.08522,,,
5391,-1.88726,,,
5392,-1.69124,,,
5393,-1.49204,,,
5394,-1.27682,,,
5395,-1.06434,,,
5396,-0.84421,,,
5397,-0.62473,,,
5398,-0.41377,,,
5399,-0.20266,,,
5400,0.02188,,,
5401,0.24388,,,
5402,0.46192,,,
5403,0.67563,,,
5404,0.88558,,,
5405,1.10174,,,
5406,1.3161,,,
5407,1.52424,,,
5408,1.72792,,,
5409,1.92841,,,
5410,2.11981,,,
5411,2.30897,,,
5412,2.49488,,,
5413,2.67328,,,
5414,2.83262,,,
5415,2.99232,,,
5416,3.14509,,,
5417,3.29497,,,
5418,3.43569,,,
5419,3.56795,,,
5420,3.68217,,,
5421,3.79682,,,
5422,3.90144,,,
5423,3.99825,,,
5424,4.07811,,,
5425,4.14857,,,
5426,4.20965,,,
5427,4.26084,,,
5428,4.29817,,,
5429,4.32603,,,
5430,4.33802,,,
5431,4.35029,,,
5432,4.34813,,,
5433,4.33751,,,
5434,4.30452,,,
5435,4.25456,,,
5436,4.19687,,,
5437,4.1355,,,
5438,4.07024,,,
5439,3.98959,,,
5440,3.89689,,,
5441,3.79278,,,
5442,3.68448,,,
5443,3.56536,,,
5444,3.44139,,,
5445,3.3053,,,
5446,3.15838,,,
5447,3.00734,,,
5448,2.84215,,,
5449,2.67718,,,
5450,2.51033,,,
5451,2.33171,,,
5452,2.14385,,,
5453,1.94805,,,
5454,1.75152,,,
5455,1.54894,,,
5456,1.34592,,,
5457,1.13351,,,
5458,0.92796,,,
5459,0.71743,,,
5460,0.49997,,,
5461,0.27782,,,
5462,0.05653,,,
5463,-0.16324,,,
5464,-0.38626,,,
5465,-0.6035,,,
5466,-0.81966,,,
5467,-1.03583,,,
5468,-1.24441,,,
5469,-1.45024,,,
5470,-1.6503,,,
5471,-1.84964,,,
5472,-2.051,,,
5473,-2.24384,,,
5474,-2.42398,,,
5475,-2.60628,,,
5476,-2.78201,,,
5477,-2.94619,,,
5478,-3.11007,,,
5479,-3.26097,,,
5480,-3.4084,,,
5481,-3.54355,,,
5482,-3.66629,,,
5483,-3.78087,,,
5484,-3.88166,,,
5485,-3.97688,,,
5486,-4.06222,,,
5487,-4.14734,,,
5488,-4.21723,,,
5489,-4.26459,,,
5490,-4.31008,,,
5491,-4.34127,,,
5492,-4.36719,,,
5493,-4.38148,,,
5494,-4.38372,,,
5495,-4.36957,,,
5496,-4.34885,,,
5497,-4.31881,,,
5498,-4.26553,,,
5499,-4.21131,,,
5500,-4.14215,,,
5501,-4.06973,,,
5502,-3.99248,,,
5503,-3.89371,,,
5504,-3.78657,,,
5505,-3.67322,,,
5506,-3.54788,,,
5507,-3.41201,,,
5508,-3.26934,,,
5509,-3.11636,,,
5510,-2.96041,,,
5511,-2.79905,,,
5512,-2.62353,,,
5513,-2.44029,,,
5514,-2.26478,,,
5515,-2.07678,,,
5516,-1.8796,,,
5517,-1.6872,,,
5518,-1.48692,,,
5519,-1.27906,,,
5520,-1.06629,,,
5521,-0.84746,,,
5522,-0.63007,,,
5523,-0.40532,,,
5524,-0.19898,,,
5525,0.01328,,,
5526,0.23948,,,
5527,0.45427,,,
5528,0.66704,,,
5529,0.88638,,,
5530,1.09474,,,
5531,1.30382,,,
5532,1.51269,,,
5533,1.73124,,,
5534,1.93346,,,
5535,2.12075,,,
5536,2.31337,,,
5537,2.49184,,,
5538,2.66469,,,
5539,2.82821,,,
5540,2.99492,,,
5541,3.1469,,,
5542,3.29519,,,
5543,3.43843,,,
5544,3.5668,,,
5545,3.686,,,
5546,3.79523,,,
5547,3.8966,,,
5548,3.99508,,,
5549,4.08143,,,
5550,4.15651,,,
5551,4.21694,,,
5552,4.2612,,,
5553,4.29376,,,
5554,4.32055,,,
5555,4.34177,,,
5556,4.35628,,,
5557,4.3495,,,
5558,4.32979,,,
5559,4.30127,,,
5560,4.2625,,,
5561,4.21016,,,
5562,4.1477,,,
5563,4.07608,,,
5564,3.99385,,,
5565,3.89956,,,
5566,3.79841,,,
5567,3.69235,,,
5568,3.57019,,,
5569,3.44226,,,
5570,3.31606,,,
5571,3.1726,,,
5572,3.01513,,,
5573,2.85428,,,
5574,2.68143,,,
5575,2.50484,,,
5576,2.3185,,,
5577,2.13511,,,
5578,1.94552,,,
5579,1.74914,,,
5580,1.55233,,,
5581,1.34577,,,
5582,1.13503,,,
5583,0.91663,,,
5584,0.70379,,,
5585,0.49355,,,
5586,0.27428,,,
5587,0.05877,,,
5588,-0.15689,,,
5589,-0.38561,,,
5590,-0.59636,,,
5591,-0.80537,,,
5592,-1.01879,,,
5593,-1.23228,,,
5594,-1.45024,,,
5595,-1.65601,,,
5596,-1.85289,,,
5597,-2.04739,,,
5598,-2.24095,,,
5599,-2.42557,,,
5600,-2.61234,,,
5601,-2.79082,,,
5602,-2.95694,,,
5603,-3.11051,,,
5604,-3.26126,,,
5605,-3.40724,,,
5606,-3.54398,,,
5607,-3.6621,,,
5608,-3.77581,,,
5609,-3.88028,,,
5610,-3.97515,,,
5611,-4.06439,,,
5612,-4.14056,,,
5613,-4.20734,,,
5614,-4.26748,,,
5615,-4.31809,,,
5616,-4.34408,,,
5617,-4.36596,,,
5618,-4.37744,,,
5619,-4.37549,,,
5620,-4.36365,,,
5621,-4.34719,,,
5622,-4.31152,,,
5623,-4.26994,,,
5624,-4.22561,,,
5625,-4.15868,,,
5626,-4.07962,,,
5627,-3.99335,,,
5628,-3.88887,,,
5629,-3.78072,,,
5630,-3.65986,,,
5631,-3.53568,,,
5632,-3.40342,,,
5633,-3.26739,,,
5634,-3.12069,,,
5635,-2.96091,,,
5636,-2.80388,,,
5637,-2.62808,,,
5638,-2.44802,,,
5639,-2.26413,,,
5640,-2.07577,,,
5641,-1.88011,,,
5642,-1.68048,,,
5643,-1.47905,,,
5644,-1.27307,,,
5645,-1.06499,,,
5646,-0.85013,,,
5647,-0.6339,,,
5648,-0.41832,,,
5649,-0.1997,,,
5650,0.01516,,,
5651,0.23667,,,
5652,0.45788,,,
5653,0.68191,,,
5654,0.90038,,,
5655,1.10766,,,
5656,1.31624,,,
5657,1.53045,,,
5658,1.73218,,,
5659,1.9209,,,
5660,2.11526,,,
5661,2.30333,,,
5662,2.47834,,,
5663,2.65573,,,
5664,2.82756,,,
5665,2.99911,,,
5666,3.16105,,,
5667,3.30393,,,
5668,3.44247,,,
5669,3.57084,,,
5670,3.68831,,,
5671,3.79754,,,
5672,3.90765,,,
5673,3.99919,,,
5674,4.07977,,,
5675,4.1503,,,
5676,4.21391,,,
5677,4.27037,,,
5678,4.30741,,,
5679,4.32979,,,
5680,4.34538,,,
5681,4.34878,,,
5682,4.34033,,,
5683,4.32791,,,
5684,4.30502,,,
5685,4.25918,,,
5686,4.2129,,,
5687,4.14641,,,
5688,4.07673,,,
5689,3.99356,,,
5690,3.90216,,,
5691,3.79906,,,
5692,3.69206,,,
5693,3.57308,,,
5694,3.45626,,,
5695,3.30905,,,
5696,3.163,,,
5697,3.01333,,,
5698,2.85291,,,
5699,2.67999,,,
5700,2.50773,,,
5701,2.32369,,,
5702,2.13641,,,
5703,1.94552,,,
5704,1.75066,,,
5705,1.54655,,,
5706,1.35061,,,
5707,1.13979,,,
5708,0.92543,,,
5709,0.71036,,,
5710,0.49347,,,
5711,0.2758,,,
5712,0.06043,,,
5713,-0.15588,,,
5714,-0.37045,,,
5715,-0.5934,,,
5716,-0.80537,,,
5717,-1.02297,,,
5718,-1.2361,,,
5719,-1.44656,,,
5720,-1.65543,,,
5721,-1.85701,,,
5722,-2.05143,,,
5723,-2.25041,,,
5724,-2.4356,,,
5725,-2.6101,,,
5726,-2.78468,,,
5727,-2.95673,,,
5728,-3.11101,,,
5729,-3.27043,,,
5730,-3.41562,,,
5731,-3.54355,,,
5732,-3.6621,,,
5733,-3.77451,,,
5734,-3.88707,,,
5735,-3.9836,,,
5736,-4.07103,,,
5737,-4.14388,,,
5738,-4.20727,,,
5739,-4.26315,,,
5740,-4.30134,,,
5741,-4.33369,,,
5742,-4.36148,,,
5743,-4.376,,,
5744,-4.37202,,,
5745,-4.36697,,,
5746,-4.34466,,,
5747,-4.31853,,,
5748,-4.27983,,,
5749,-4.22618,,,
5750,-4.14951,,,
5751,-4.07673,,,
5752,-3.9932,,,
5753,-3.89631,,,
5754,-3.78238,,,
5755,-3.65755,,,
5756,-3.53705,,,
5757,-3.40565,,,
5758,-3.26783,,,
5759,-3.11729,,,
5760,-2.9516,,,
5761,-2.78309,,,
5762,-2.6174,,,
5763,-2.44426,,,
5764,-2.26016,,,
5765,-2.07519,,,
5766,-1.88119,,,
5767,-1.68546,,,
5768,-1.49154,,,
5769,-1.28079,,,
5770,-1.06297,,,
5771,-0.85035,,,
5772,-0.63635,,,
5773,-0.41918,,,
5774,-0.20057,,,
5775,0.02318,,,
5776,0.23811,,,
5777,0.44994,,,
5778,0.6718,,,
5779,0.88154,,,
5780,1.10037,,,
5781,1.3153,,,
5782,1.53125,,,
5783,1.73376,,,
5784,1.91931,,,
5785,2.10862,,,
5786,2.29814,,,
5787,2.48729,,,
5788,2.66714,,,
5789,2.83478,,,
5790,3.00199,,,
5791,3.14964,,,
5792,3.29043,,,
5793,3.42977,,,
5794,3.56593,,,
5795,3.69279,,,
5796,3.80043,,,
5797,3.89754,,,
5798,3.98475,,,
5799,4.06475,,,
5800,4.1368,,,
5801,4.20135,,,
5802,4.25434,,,
5803,4.29694,,,
5804,4.32416,,,
5805,4.34502,,,
5806,4.35239,,,
5807,4.33672,,,
5808,4.31427,,,
5809,4.2869,,,
5810,4.24893,,,
5811,4.20193,,,
5812,4.1428,,,
5813,4.07298,,,
5814,4.00093,,,
5815,3.91559,,,
5816,3.80938,,,
5817,3.69437,,,
5818,3.5733,,,
5819,3.4463,,,
5820,3.30761,,,
5821,3.1635,,,
5822,2.99925,,,
5823,2.84439,,,
5824,2.67422,,,
5825,2.50614,,,
5826,2.32016,,,
5827,2.12833,,,
5828,1.94595,,,
5829,1.75189,,,
5830,1.54309,,,
5831,1.34599,,,
5832,1.1403,,,
5833,0.92334,,,
5834,0.70617,,,
5835,0.49059,,,
5836,0.26836,,,
5837,0.05574,,,
5838,-0.16158,,,
5839,-0.37962,,,
5840,-0.60213,,,
5841,-0.81851,,,
5842,-1.03077,,,
5843,-1.24123,,,
5844,-1.44743,,,
5845,-1.65247,,,
5846,-1.85513,,,
5847,-2.04884,,,
5848,-2.23785,,,
5849,-2.42051,,,
5850,-2.59797,,,
5851,-2.7784,,,
5852,-2.94279,,,
5853,-3.10387,,,
5854,-3.24942,,,
5855,-3.39403,,,
5856,-3.53323,,,
5857,-3.66521,,,
5858,-3.78527,,,
5859,-3.88967,,,
5860,-3.98656,,,
5861,-4.07645,,,
5862,-4.15565,,,
5863,-4.2168,,,
5864,-4.26459,,,
5865,-4.30582,,,
5866,-4.34134,,,
5867,-4.36784,,,
5868,-4.37968,,,
5869,-4.3817,,,
5870,-4.3695,,,
5871,-4.35491,,,
5872,-4.31528,,,
5873,-4.27037,,,
5874,-4.2116,,,
5875,-4.14518,,,
5876,-4.06078,,,
5877,-3.9753,,,
5878,-3.88765,,,
5879,-3.78101,,,
5880,-3.66557,,,
5881,-3.54326,,,
5882,-3.40999,,,
5883,-3.27476,,,
5884,-3.12343,,,
5885,-2.96055,,,
5886,-2.79479,,,
5887,-2.62577,,,
5888,-2.4486,,,
5889,-2.25467,,,
5890,-2.06284,,,
5891,-1.87318,,,
5892,-1.67759,,,
5893,-1.4776,,,
5894,-1.27336,,,
5895,-1.06463,,,
5896,-0.85295,,,
5897,-0.6365,,,
5898,-0.41095,,,
5899,-0.19132,,,
5900,0.02209,,,
5901,0.23941,,,
5902,0.45737,,,
5903,0.67137,,,
5904,0.8915,,,
5905,1.1016,,,
5906,1.307,,,
5907,1.51739,,,
5908,1.72106,,,
5909,1.91895,,,
5910,2.11208,,,
5911,2.30037,,,
5912,2.48455,,,
5913,2.66562,,,
5914,2.84626,,,
5915,3.00871,,,
5916,3.16675,,,
5917,3.31923,,,
5918,3.44377,,,
5919,3.56666,,,
5920,3.68441,,,
5921,3.79552,,,
5922,3.88996,,,
5923,3.98497,,,
5924,4.07132,,,
5925,4.13969,,,
5926,4.20286,,,
5927,4.25153,,,
5928,4.2908,,,
5929,4.32495,,,
5930,4.33629,,,
5931,4.34235,,,
5932,4.3391,,,
5933,4.32481,,,
5934,4.3004,,,
5935,4.26806,,,
5936,4.21983,,,
5937,4.15615,,,
5938,4.08164,,,
5939,3.99912,,,
5940,3.90721,,,
5941,3.80736,,,
5942,3.68982,,,
5943,3.56795,,,
5944,3.44421,,,
5945,3.30689,,,
5946,3.16769,,,
5947,3.00929,,,
5948,2.84619,,,
5949,2.68208,,,
5950,2.5039,,,
5951,2.3312,,,
5952,2.14962,,,
5953,1.95635,,,
5954,1.76279,,,
5955,1.55623,,,
5956,1.33971,,,
5957,1.13416,,,
5958,0.92601,,,
5959,0.71447,,,
5960,0.49304,,,
5961,0.27544,,,
5962,0.06079,,,
5963,-0.154,,,
5964,-0.37695,,,
5965,-0.5978,,,
5966,-0.81252,,,
5967,-1.02514,,,
5968,-1.24007,,,
5969,-1.45234,,,
5970,-1.66048,,,
5971,-1.86293,,,
5972,-2.05418,,,
5973,-2.2494,,,
5974,-2.4291,,,
5975,-2.60996,,,
5976,-2.78244,,,
5977,-2.95088,,,
5978,-3.11152,,,
5979,-3.26227,,,
5980,-3.4024,,,
5981,-3.53799,,,
5982,-3.66723,,,
5983,-3.77733,,,
5984,-3.88505,,,
5985,-3.98187,,,
5986,-4.07009,,,
5987,-4.14395,,,
5988,-4.20373,,,
5989,-4.25636,,,
5990,-4.30596,,,
5991,-4.34863,,,
5992,-4.37809,,,
5993,-4.38885,,,
5994,-4.3817,,,
5995,-4.35975,,,
5996,-4.34156,,,
5997,-4.30842,,,
5998,-4.27181,,,
5999,-4.21528,,,
6000,-4.15355,,,
6001,-4.07876,,,
6002,-3.99638,,,
6003,-3.89588,,,
6004,-3.7865,,,
6005,-3.66167,,,
6006,-3.53741,,,
6007,-3.40356,,,
6008,-3.26927,,,
6009,-3.123,,,
6010,-2.96871,,,
6011,-2.80756,,,
6012,-2.63039,,,
6013,-2.45091,,,
6014,-2.26904,,,
6015,-2.08335,,,
6016,-1.883,,,
6017,-1.68308,,,
6018,-1.47797,,,
6019,-1.26859,,,
6020,-1.05943,,,
6021,-0.8458,,,
6022,-0.63368,,,
6023,-0.41543,,,
6024,-0.19667,,,
